ID_CONTROLE,SUBJETIVIDADE,SUBJETIVIDADE COMPLEMENTAR,DATA DO FATO,HORA DO FATO,CIDADE DO FATO,BAIRRO DO FATO,SEXO DA VITIMA,COR/RACA DA VITIMA,IDADE DA VITIMA,INSTRUMENTO UTILIZADO,LOCAL DO FATO
37577,CVLI,Homicídio,04/03/2020,17:44,Maceió,Pajuçara,Masculino,Parda,19,LINCHAMENTO,Via Pública
37579,CVLI,Homicídio,04/03/2020,21:19,Viçosa,Zona Rural,Masculino,Parda,21,PAF,Imediações de Casa
37628,CVLI,Homicídio,05/03/2020,23:26,Maceió,Jacintinho,Masculino,Preta,27,PAF,Imediações de Casa
37632,CVLI,Homicídio,05/03/2020,21:45,Penedo,Centro Histórico,Masculino,Parda,35,BRANCA,Próximo de Casa
37635,CVLI,Homicídio,06/03/2020,10:20,Maceió,Riacho Doce,Masculino,Parda,35,PAF,Estrada Vicinal
37640,CVLI,Homicídio,06/03/2020,18:02,Passo de Camaragibe,Zona Rural,Feminino,Parda,19,PAF,Vegetação
37643,CVLI,Homicídio,06/03/2020,23:50,Marechal Deodoro,Zona Rural,Masculino,Parda,18,BRANCA,Via Pública
37645,CVLI,Homicídio,07/03/2020,02:22,Maceió,Cidade Universitária,Masculino,Parda,29,BRANCA,Imediações de Casa
37647,CVLI,Homicídio,07/03/2020,07:24,Pilar,Loteamento Edite França,Masculino,Parda,18,PAF,Próximo de Casa
37648,CVLI,Homicídio,07/03/2020,15:00,Major Isidoro,Zona Rural,Masculino,Parda,45,PAF,Dentro de Casa
37664,CVLI,Homicídio,07/03/2020,20:03,Porto Real do Colégio,Zona Rural,Masculino,Parda,20,BRANCA,Via Pública
37666,CVLI,Homicídio,09/03/2020,00:00,Santana do Ipanema,Zona Rural,Masculino,Parda,41,ESPANCAMENTO,Imediações de Casa
37668,CVLI,Homicídio,09/03/2020,00:10,Anadia,Centro,Masculino,Parda,18,PAF,Próximo de Casa
37700,CVLI,Homicídio,10/03/2020,23:40,Piaçabuçu,Centro,Masculino,Parda,20,PAF,Dentro de Casa
37703,CVLI,Homicídio,11/03/2020,06:48,Campo Alegre,Centro,Masculino,NI,34,ESPANCAMENTO,Via Pública
37710,CVLI,Homicídio,11/03/2020,21:32,Maceió,Jacintinho,Masculino,Parda,22,PAF,Próximo de Casa
37713,CVLI,Homicídio,10/03/2020,19:00,Viçosa,Zona Rural,Masculino,Parda,36,PAF,Imediações de Casa
37716,CVLI,Homicídio,12/03/2020,12:00,Maceió,Tabuleiro do Martins,Masculino,Preta,26,PAF,Porta de Casa
37720,CVLI,Homicídio,12/03/2020,21:53,Maceió,Tabuleiro do Martins,Masculino,Branca,25,PAF,Próximo de Casa
37724,CVLI,Homicídio,08/03/2020,04:30,Maceió,Jacintinho,Masculino,Parda,30,ESPANCAMENTO,Imediações de Casa
37729,CVLI,Homicídio,28/02/2020,19:00,Maragogi,Zona Rural,Masculino,Parda,24,PAF,Próximo de Casa
37737,CVLI,Homicídio,13/03/2020,09:00,Maceió,Jacarecica,Masculino,Parda,23,PAF/B,Via Pública
37738,CVLI,Homicídio,13/03/2020,13:32,Atalaia,Vila José Paulino,Masculino,Branca,16,PAF,Plantação
37740,CVLI,Homicídio,13/03/2020,20:43,Porto Calvo,Centro,Masculino,Branca,22,PAF,Via Pública
37741,CVLI,Homicídio,13/03/2020,20:50,Igreja Nova,Zona Rural,Masculino,Parda,28,PAF,Via Pública
37742,CVLI,Homicídio,13/03/2020,23:49,Barra de São Miguel,Centro,Masculino,Parda,17,PAF,Imediações de Casa
37743,CVLI,Homicídio,13/03/2020,23:15,Roteiro,Centro,Masculino,Branca,20,PAF,Dentro de Casa
37744,CVLI,Homicídio,14/03/2020,02:00,Taquarana,Zona Rural,Masculino,Parda,30,PAF,Imediações de Casa
37745,CVLI,Homicídio,14/03/2020,02:40,Santa Luzia do Norte,Centro,Masculino,Parda,31,PAF,Próximo de Casa
37746,CVLI,Homicídio,14/03/2020,05:00,Rio Largo,Mata do Rolo,Masculino,Parda,18,PAF,Via Pública
37751,CVLI,Homicídio,14/03/2020,20:28,Maceió,Clima Bom,Masculino,Parda,23,PAF,Imediações de Casa
37752,CVLI,Homicídio,14/03/2020,15:14,Chã Preta,Zona Rural,Masculino,Parda,37,BRANCA,Imediações de Casa
37753,CVLI,Homicídio,14/03/2020,19:14,União dos Palmares,Roberto Correia de Araújo,Masculino,Parda,29,BRANCA,Via Pública
37754,CVLI,Homicídio,14/03/2020,23:25,Limoeiro de Anadia,Zona Rural,Masculino,Parda,22,ESPANCAMENTO,Plantação
37755,CVLI,Homicídio,14/03/2020,21:22,Jequiá da Praia,Zona Rural,Masculino,Parda,,PAF,Via Pública
37756,CVLI,Homicídio,15/03/2020,06:44,Pilar,Chã do Pilar,Feminino,Branca,28,PAF,Estabelecimento Coercial
37757,CVLI,Homicídio,15/03/2020,06:44,Pilar,Chã do Pilar,Masculino,Parda,39,PAF,Estabelecimento Coercial
37759,CVLI,Homicídio,14/03/2020,21:00,Rio Largo,Tabuleiro do Pinto,Masculino,Parda,21,NI,Imediações de Casa
36356,CVLI,Homicídio,23/01/2020,08:45,Maceió,Vergel do Lago,Feminino,Parda,21,PAF,Dentro de Casa
37768,CVLI,Homicídio,15/03/2020,22:39,Anadia,Centro,Masculino,Parda,18,PAF,Via Pública
37783,CVLI,Homicídio,16/03/2020,10:00,Satuba,Zona Rural,Masculino,Branca,23,NI,Cova Rasa
37784,CVLI,Homicídio,16/03/2020,11:00,Viçosa,Zona Rural,Masculino,NI,24,BRANCA,Imediações de Casa
37785,CVLI,Homicídio,16/03/2020,14:22,Atalaia,Zona Rural,Masculino,Parda,44,PAF/B,Via Pública
37789,CVLI,Homicídio,16/03/2020,23:20,Jequiá da Praia,Centro,Masculino,Parda,29,PAF,Dentro de Casa
37797,CVLI,Homicídio,17/03/2020,07:50,Senador Rui Palmeira,Centro,Masculino,Parda,74,PAF,Via Pública
37798,CVLI,Homicídio,17/03/2020,09:00,São Miguel dos Campos,Centro,Masculino,Preta,22,PAF,Imediações de Casa
37805,CVLI,Homicídio,17/03/2020,18:19,Teotônio Vilela,Centro,Masculino,Branca,41,PAF,Porta de Casa
37806,CVLI,Homicídio,17/03/2020,19:44,Maceió,Antares,Masculino,NI,39,PAF,Porta de Casa
37811,CVLI,Homicídio,18/03/2020,00:59,Viçosa,Centro,Masculino,Branca,33,PAF/B,Via Pública
37812,CVLI,Homicídio,18/03/2020,06:45,Arapiraca,Ouro Preto,Feminino,Parda,57,BRANCA,Dentro de Casa
37814,CVLI,Homicídio,18/03/2020,21:31,Olho d Água do Casado,Centro,Masculino,Branca,27,PAF,Via Pública
37825,CVLI,Homicídio,19/03/2020,06:20,União dos Palmares,Santa Fé,Masculino,Parda,18,BRANCA,Imediações de Casa
37827,CVLI,Homicídio,19/03/2020,09:20,Mata Grande,Centro,Masculino,Branca,63,PAF,Residência
37831,CVLI,Homicídio,19/03/2020,19:02,Arapiraca,Zona Rural Leste,Masculino,Parda,20,ESPANCAMENTO,Vegetação
37835,CVLI,Roubo com Resultado Morte,19/03/2020,20:10,Capela,Centro,Masculino,Branca,56,PAF,Via Pública
37842,CVLI,Homicídio,20/03/2020,12:43,Maceió,Jacintinho,Masculino,Parda,18,PAF,Via Pública
364,CVLI,Homicídio,23/02/2012,11:45,Maceió,Benedito Bentes,Masculino,NI,16,BRANCA,Terreno Baldio
37845,CVLI,Homicídio,21/03/2020,07:28,Roteiro,Centro,Masculino,Parda,18,PAF/B,Via Pública
37846,CVLI,Homicídio,21/03/2020,13:05,Maceió,Bom Parto,Masculino,Branca,20,BRANCA,Via Pública
37848,CVLI,Homicídio,21/03/2020,14:46,Flexeiras,Zona Rural,Masculino,Parda,31,BRANCA,Local Público
37851,CVLI,Homicídio,21/03/2020,21:28,Messias,Centro,Masculino,Parda,29,ESPANCAMENTO,Dentro de Casa
37856,CVLI,Homicídio,22/03/2020,16:04,Maceió,Clima Bom,Masculino,Parda,32,PAF,Via Pública
37862,CVLI,Homicídio,22/03/2020,23:46,Maceió,Farol,Masculino,Parda,,ESPANCAMENTO,Via Pública
37863,CVLI,Homicídio,23/03/2020,00:00,Coqueiro Seco,Zona Rural,Masculino,Parda,35,PAF,Dentro de Casa
37875,CVLI,Homicídio,23/03/2020,00:57,Senador Rui Palmeira,Centro,Masculino,Parda,18,PAF,Via Pública
37879,CVLI,Homicídio,23/03/2020,15:30,Capela,Zona Rural,Masculino,Preta,15,PAF,Açude
37881,CVLI,Homicídio,23/03/2020,16:06,Jequiá da Praia,Zona Rural,Masculino,Parda,22,BRANCA,Via Pública
37883,CVLI,Homicídio,23/03/2020,15:46,Porto Calvo,Zona Rural,Masculino,Parda,30,PAF,Via Pública
37885,CVLI,Homicídio,23/03/2020,19:19,Maceió,Pontal da Barra,Masculino,Parda,23,PAF,Imediações de Casa
37886,CVLI,Homicídio,24/03/2020,09:58,Joaquim Gomes,Zona Rural,Masculino,NI,,NI,
37888,CVLI,Homicídio,23/03/2020,21:59,São Miguel dos Campos,Centro,Masculino,Parda,17,PAF,Via Pública
37893,CVLI,Homicídio,21/03/2020,22:10,Maceió,Santos Dumont,Masculino,NI,,PAF,Via Pública
37899,CVLI,Homicídio,24/03/2020,22:28,Barra de Santo Antônio,Centro,Masculino,Branca,21,PAF,Local Público
37903,CVLI,Homicídio,25/03/2020,12:00,Lagoa da Canoa,Zona Rural,Masculino,Preta,25,PAF,Via Pública
37908,CVLI,Homicídio,25/03/2020,20:45,Satuba,Zona Rural,Masculino,Branca,33,PAF,Via Pública
37910,CVLI,Homicídio,26/03/2020,06:40,Campo Alegre,Centro,Masculino,Branca,44,PAF,Via Pública
365,CVLI,Homicídio,23/02/2012,18:10,Maceió,Benedito Bentes,Masculino,NI,16,PAF,Via Pública
37922,CVLI,Homicídio,26/03/2020,18:55,Maceió,Pinheiro,Feminino,Parda,27,PAF,Via Pública
37923,CVLI,Homicídio,26/03/2020,19:12,Maceió,Farol,Masculino,Parda,15,BRANCA,Via Pública
37925,CVLI,Homicídio,26/03/2020,22:22,Maceió,Cidade Universitária,Masculino,Parda,36,PAF,Dentro de Casa
37938,CVLI,Homicídio,27/03/2020,22:00,Maceió,São Jorge,Masculino,Parda,22,PAF,Via Pública
37940,CVLI,Homicídio,28/03/2020,02:30,Delmiro Gouveia,Zona Rural,Masculino,Parda,17,PAF,Via Pública
37941,CVLI,Homicídio,28/03/2020,05:00,São Miguel dos Campos,Centro,Masculino,Parda,25,PAF,Dentro de Casa
37942,CVLI,Homicídio,28/03/2020,10:00,Pilar,Chã do Pilar,Masculino,Parda,17,PAF,Via Pública
37947,CVLI,Homicídio,29/03/2020,05:00,Roteiro,Centro,Masculino,Branca,18,PAF,Via Pública
37948,CVLI,Homicídio,29/03/2020,04:43,Arapiraca,Mangabeiras,Masculino,Parda,31,PAF,Dentro de Casa
370,CVLI,Homicídio,23/02/2012,18:10,Maceió,Benedito Bentes,Masculino,NI,16,PAF,Via Pública
37952,CVLI,Homicídio,29/03/2020,12:41,Arapiraca,Canafístula,Masculino,Parda,19,PAF,Imediações de Casa
37954,CVLI,Homicídio,29/03/2020,16:30,Delmiro Gouveia,Centro,Masculino,Parda,19,BRANCA,Porta de Casa
37955,CVLI,Homicídio,30/03/2020,04:36,Maceió,São Jorge,Masculino,Parda,1,ESPANCAMENTO,Dentro de Casa
37965,CVLI,Homicídio,30/03/2020,23:10,Maceió,Santa Lúcia,Masculino,Parda,18,ASFIXIA MECÂNICA,Unidade de Internação
37967,CVLI,Homicídio,31/03/2020,07:00,Viçosa,Centro,Feminino,NI,,ESPANCAMENTO,Via Pública
37980,CVLI,Homicídio,31/03/2020,16:15,São José da Laje,Zona Rural,Masculino,Parda,18,PAF,Vegetação
37988,CVLI,Homicídio,31/03/2020,21:50,Carneiros,Zona Rural,Masculino,Branca,66,PAF,Local Privado
37989,CVLI,Homicídio,28/03/2020,23:02,Porto de Pedras,Zona Rural,Masculino,Branca,16,ESPANCAMENTO,Cova Rasa
37995,CVLI,Homicídio,01/04/2020,13:25,Cajueiro,Zona Rural,Masculino,Parda,14,BRANCA,Via Pública
37997,CVLI,Homicídio,01/04/2020,20:26,Maceió,Serraria,Masculino,Parda,43,PAF,Dentro de Casa
38000,CVLI,Homicídio,01/04/2020,20:14,Maribondo,Centro,Masculino,Parda,65,ASFIXIA MECÂNICA,Dentro de Casa
38001,CVLI,Homicídio,02/04/2020,01:30,São Luís do Quitunde,Zona Rural,Masculino,Parda,17,PAF,Dentro de Casa
38002,CVLI,Homicídio,02/04/2020,01:30,São Luís do Quitunde,Zona Rural,Masculino,Parda,14,PAF,Dentro de Casa
38019,CVLI,Homicídio,02/04/2020,16:40,União dos Palmares,Nova Esperança,Masculino,Parda,18,PAF,Dentro de Casa
38020,CVLI,Homicídio,02/04/2020,19:10,Maceió,Jacintinho,Masculino,Parda,23,PAF,Próximo de Casa
38021,CVLI,Homicídio,02/04/2020,19:42,Boca da Mata,Centro,Masculino,Branca,60,PAF,Porta de Casa
38022,CVLI,Homicídio,02/04/2020,21:40,São Luís do Quitunde,Centro,Masculino,Parda,20,PAF,Via Pública
38023,CVLI,Homicídio,02/04/2020,23:40,Boca da Mata,Centro,Masculino,Parda,15,PAF,Via Pública
38026,CVLI,Homicídio,02/04/2020,18:40,Viçosa,Centro,Masculino,Parda,30,PAF,Dentro de Casa
38032,CVLI,Homicídio,03/04/2020,19:47,Atalaia,Zona Rural,Masculino,Preta,52,PAF,Imediações de Casa
38036,CVLI,Homicídio,03/04/2020,23:00,Maceió,Clima Bom,Masculino,Preta,29,LINCHAMENTO,Via Pública
38041,CVLI,Homicídio,04/04/2020,22:56,Rio Largo,Mata do Rolo,Masculino,Parda,23,BRANCA,Porta de Casa
38043,CVLI,Homicídio,05/04/2020,00:25,Barra de Santo Antônio,Zona Rural,Masculino,Preta,30,PAF,Imediações de Casa
38045,CVLI,Homicídio,05/04/2020,06:58,Maceió,Cidade Universitária,Masculino,Parda,28,PAF,Via Pública
38046,CVLI,Homicídio,05/04/2020,09:18,São Luís do Quitunde,Centro,Masculino,Parda,18,PAF,Via Pública
38048,CVLI,Homicídio,05/04/2020,14:30,Major Isidoro,Centro,Masculino,Parda,26,PAF,Porta de Casa
38049,CVLI,Homicídio,05/04/2020,15:09,Maceió,Santos Dumont,Masculino,Parda,23,PAF,Via Pública
38051,CVLI,Homicídio,05/04/2020,16:03,Coruripe,Zona Rural,Masculino,Parda,26,PAF,Dentro de Casa
38052,CVLI,Homicídio,05/04/2020,18:17,Igaci,Zona Rural,Masculino,Branca,39,BRANCA,Via Pública
38053,CVLI,Homicídio,05/04/2020,21:30,Junqueiro,Zona Rural,Masculino,Parda,34,PAF,Dentro de Casa
38055,CVLI,Homicídio,05/04/2020,22:02,Maceió,Farol,Masculino,Parda,19,PAF,Dentro de Casa
38056,CVLI,Homicídio,06/04/2020,05:26,Maceió,Jacintinho,Masculino,Parda,19,PAF,Local Público
38061,CVLI,Feminicídio,06/04/2020,08:26,União dos Palmares,Roberto Correia de Araújo,Feminino,Branca,87,ESPANCAMENTO,Dentro de Casa
38063,CVLI,Homicídio,06/04/2020,13:39,Matriz de Camaragibe,Centro,Masculino,Branca,25,PAF,Via Pública
38069,CVLI,Homicídio,07/04/2020,00:35,Maceió,Jacintinho,Masculino,Parda,33,ESPANCAMENTO,Via Pública
38070,CVLI,Homicídio,07/04/2020,00:00,Arapiraca,Olho d Água dos Cazuzinhos,Masculino,Parda,28,PAF,Dentro de Casa
38074,CVLI,Homicídio,07/04/2020,10:00,São Miguel dos Campos,Zona Rural,Masculino,Parda,22,PAF,Cova Rasa
38080,CVLI,Homicídio,07/04/2020,21:47,São José da Laje,Centro,Masculino,Parda,19,PAF,Dentro de Casa
38084,CVLI,Homicídio,07/04/2020,23:21,Junqueiro,Centro,Masculino,Parda,15,PAF,Porta de Casa
38089,CVLI,Homicídio,06/04/2020,02:29,Maceió,Santos Dumont,Masculino,Branca,50,BRANCA,Dentro de Casa
38091,CVLI,Homicídio,08/04/2020,15:39,Arapiraca,Zona Rural Leste,Masculino,Parda,31,PAF,Porta de Casa
38095,CVLI,Homicídio,08/04/2020,20:15,Rio Largo,Tabuleiro do Pinto,Masculino,Parda,21,PAF,Imediações de Casa
38096,CVLI,Homicídio,08/04/2020,20:43,Maceió,Santos Dumont,Masculino,Parda,18,PAF,Vegetação
38097,CVLI,Homicídio,08/04/2020,21:23,Maceió,Prado,Masculino,Preta,25,PAF,Próximo de Casa
38098,CVLI,Homicídio,09/04/2020,10:10,Roteiro,Zona Rural,Masculino,Parda,16,PAF,Via Pública
38100,CVLI,Homicídio,09/04/2020,15:40,Delmiro Gouveia,Centro,Masculino,Branca,27,BRANCA,Imediações de Casa
38101,CVLI,Homicídio,09/04/2020,04:00,Senador Rui Palmeira,Zona Rural,Masculino,Branca,18,BRANCA,Cova Rasa
38108,CVLI,Homicídio,09/04/2020,20:51,Maceió,Jacintinho,Masculino,Parda,25,PAF,Próximo de Casa
38109,CVLI,Homicídio,09/04/2020,22:30,Monteirópolis,Centro,Masculino,Branca,23,PAF,Porta de Casa
38111,CVLI,Homicídio,09/04/2020,22:52,União dos Palmares,Várzea Grande,Masculino,Parda,17,PAF,Próximo de Casa
38115,CVLI,Homicídio,10/04/2020,14:30,Anadia,Zona Rural,Masculino,Parda,60,BRANCA,Dentro de Casa
38117,CVLI,Homicídio,10/04/2020,22:30,União dos Palmares,Nova Esperança,Masculino,Parda,15,PAF,Via Pública
38118,CVLI,Homicídio,11/04/2020,00:00,Campo Alegre,Luziápolis,Masculino,Parda,22,BRANCA,Via Pública
38119,CVLI,Homicídio,06/04/2020,23:50,Maceió,Feitosa,Feminino,Parda,14,ESPANCAMENTO,Via Pública
38120,CVLI,Homicídio,11/04/2020,00:30,União dos Palmares,Santa Maria Madalena,Masculino,Parda,17,PAF,Via Pública
38122,CVLI,Homicídio,11/04/2020,02:05,Maceió,Cidade Universitária,Masculino,Branca,26,ESPANCAMENTO,Próximo de Casa
38123,CVLI,Homicídio,11/04/2020,01:30,Palmeira dos Índios,Sonho Verde,Masculino,Branca,33,BRANCA,Via Pública
38129,CVLI,Homicídio,11/04/2020,11:19,União dos Palmares,Roberto Correia de Araújo,Masculino,Parda,23,PAF,Dentro de Casa
38138,CVLI,Homicídio,11/04/2020,21:13,Chã Preta,Zona Rural,Masculino,Branca,41,PAF,Via Pública
38141,CVLI,Homicídio,11/04/2020,09:00,São Miguel dos Campos,Centro,Masculino,Preta,34,PAF,Dentro de Casa
38142,CVLI,Homicídio,12/04/2020,02:35,Maribondo,Centro,Masculino,Parda,18,PAF,Porta de Casa
7849,CVLI,Homicídio,23/02/2014,11:00,Maceió,Benedito Bentes,Masculino,Parda,20,PAF,Próximo de Casa
38145,CVLI,Homicídio,12/04/2020,20:40,Maribondo,Centro,Masculino,Parda,67,PAF,Porta de Casa
38146,CVLI,Homicídio,12/04/2020,21:04,Maceió,Jacintinho,Masculino,Parda,19,PAF,Próximo de Casa
38147,CVLI,Homicídio,12/04/2020,21:42,Santana do Ipanema,Centro,Masculino,Parda,42,PAF,Via Pública
38150,CVLI,Homicídio,12/04/2020,23:30,Arapiraca,Sítio Bálsamo,Masculino,Parda,26,PAF,Dentro de Casa
38156,CVLI,Feminicídio,12/04/2020,07:52,União dos Palmares,Taquari,Feminino,Parda,41,ESPANCAMENTO,Local Público
38166,CVLI,Homicídio,14/04/2020,11:50,Matriz de Camaragibe,Zona Rural,Masculino,Parda,30,PAF,Local de Trabalho
38167,CVLI,Homicídio,14/04/2020,21:31,Maragogi,Zona Rural,Masculino,Parda,29,PAF,Via Pública
52246,CVLI,Homicídio,23/02/2023,20:48,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
532,CVLI,Homicídio,23/03/2012,17:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Via Pública
38184,CVLI,Homicídio,16/04/2020,01:00,Murici,Centro,Masculino,Parda,22,PAF,Dentro de Casa
38185,CVLI,Homicídio,16/04/2020,01:00,Murici,Centro,Feminino,Parda,24,PAF,Dentro de Casa
3999,CVLI,Homicídio,23/03/2013,10:57,Maceió,Vergel do Lago,Masculino,Parda,17,PAF,Imediações de Casa
38197,CVLI,Homicídio,16/04/2020,08:00,Joaquim Gomes,Zona Rural,Masculino,Parda,64,ESPANCAMENTO,Rio
38198,CVLI,Homicídio,08/03/2016,22:00,Maragogi,Zona Rural,Masculino,Parda,31,BRANCA,Imediações de Casa
38222,CVLI,Homicídio,17/04/2020,17:00,Arapiraca,Massaranduba,Masculino,Parda,33,PAF,Imediações de Casa
38226,CVLI,Homicídio,18/04/2020,11:10,Novo Lino,Centro,Masculino,Parda,38,PAF,Via Pública
38228,CVLI,Homicídio,18/04/2020,13:14,União dos Palmares,Abolição,Masculino,Parda,23,PAF,Via Pública
38230,CVLI,Homicídio,18/04/2020,16:45,Mata Grande,Zona Rural,Masculino,Parda,42,PAF,Bar
38232,CVLI,Roubo com Resultado Morte,18/04/2020,18:37,Maceió,Poço,Masculino,Parda,52,PAF,Via Pública
38245,CVLI,Homicídio,20/04/2020,03:18,Maceió,Clima Bom,Masculino,Parda,39,PAF,Próximo de Casa
38251,CVLI,Homicídio,20/04/2020,16:45,São Sebastião,Zona Rural,Masculino,Parda,26,PAF,Imediações de Casa
38252,CVLI,Homicídio,19/04/2020,16:09,Maceió,Pinheiro,Masculino,Parda,47,PAF,Dentro de Casa
38259,CVLI,Homicídio,20/04/2020,20:13,Rio Largo,Centro,Masculino,Parda,16,PAF,Via Pública
38260,CVLI,Homicídio,20/04/2020,20:04,Palmeira dos Índios,Sonho Verde,Masculino,Parda,19,PAF,Próximo de Casa
38274,CVLI,Homicídio,21/04/2020,13:50,Arapiraca,Olho d Água dos Cazuzinhos,Masculino,Parda,19,PAF,Via Pública
38294,CVLI,Roubo com Resultado Morte,22/04/2020,14:40,Palmeira dos Índios,Jardim Brasil,Feminino,Parda,52,BRANCA,Dentro de Casa
38300,CVLI,Homicídio,22/04/2020,19:45,São Luís do Quitunde,Zona Rural,Masculino,Parda,45,PAF,Local Público
38301,CVLI,Homicídio,23/04/2020,04:47,Atalaia,Zona Rural,Masculino,Parda,28,PAF,Via Pública
38302,CVLI,Homicídio,23/04/2020,04:47,Atalaia,Zona Rural,Masculino,NI,30,PAF,Via Pública
38306,CVLI,Homicídio,17/02/2020,02:30,Colônia Leopoldina,Centro,Masculino,Branca,37,BRANCA,Via Pública
38314,CVLI,Homicídio,23/04/2020,13:21,São Luís do Quitunde,Centro,Masculino,Parda,28,PAF,Via Pública
38315,CVLI,Homicídio,23/04/2020,15:45,Rio Largo,Mata do Rolo,Masculino,Parda,36,PAF,Imediações de Casa
38319,CVLI,Homicídio,23/04/2020,10:10,Arapiraca,Cacimbas,Masculino,Parda,42,PAF,Local de Trabalho
38320,CVLI,Homicídio,23/04/2020,18:42,Dois Riachos,Zona Rural,Masculino,Branca,51,PAF,Porta de Casa
38328,CVLI,Homicídio,24/04/2020,13:54,Maceió,Chã de Bebedouro,Masculino,Parda,23,PAF/B,Via Pública
38331,CVLI,Homicídio,24/04/2020,21:27,Piranhas,Zona Rural,Masculino,Branca,27,PAF,Via Pública
38334,CVLI,Homicídio,25/04/2020,04:00,Joaquim Gomes,Centro,Masculino,Parda,21,PAF,Dentro de Casa
38335,CVLI,Feminicídio,25/04/2020,06:00,Coqueiro Seco,Centro,Feminino,Parda,20,ESPANCAMENTO,Via Pública
38337,CVLI,Homicídio,25/04/2020,08:30,Major Isidoro,Zona Rural,Masculino,Branca,25,PAF,Vegetação
4002,CVLI,Homicídio,23/03/2013,19:50,Maceió,Benedito Bentes,Masculino,Parda,37,PAF,Próximo de Casa
38341,CVLI,Homicídio,25/04/2020,08:41,São Luís do Quitunde,Zona Rural,Masculino,Parda,40,PAF,Próximo de Casa
38342,CVLI,Homicídio,25/04/2020,08:41,São Luís do Quitunde,Zona Rural,Feminino,Parda,22,PAF,Via Pública
38343,CVLI,Homicídio,25/04/2020,18:07,Maceió,Chã de Bebedouro,Masculino,Parda,17,PAF,Imediações de Casa
38344,CVLI,Homicídio,25/04/2020,18:07,Maceió,Chã de Bebedouro,Masculino,Parda,20,PAF,Imediações de Casa
38348,CVLI,Homicídio,26/04/2020,12:28,Maceió,Chã de Bebedouro,Masculino,Parda,24,PAF,Dentro de Casa
38351,CVLI,Homicídio,26/04/2020,16:09,Maceió,Santa Lúcia,Masculino,Parda,46,BRANCA,Via Pública
38354,CVLI,Homicídio,26/04/2020,19:49,Penedo,Zona Rural,Masculino,Parda,22,PAF,Próximo de Casa
38355,CVLI,Homicídio,26/04/2020,20:10,Maceió,Jacintinho,Masculino,Preta,20,PAF,Próximo de Casa
38356,CVLI,Homicídio,26/04/2020,18:20,Poço das Trincheiras,Zona Rural,Masculino,Parda,40,PAF,Imediações de Casa
38359,CVLI,Homicídio,26/04/2020,22:00,Feira Grande,Zona Rural,Feminino,Parda,41,ASFIXIA MECÂNICA,Via Pública
38362,CVLI,Homicídio,27/04/2020,05:49,Coruripe,Centro,Masculino,Parda,51,ESPANCAMENTO,Próximo de Casa
38363,CVLI,Homicídio,27/04/2020,07:00,Maceió,Levada,Feminino,NI,,ASFIXIA MECÂNICA,Local Público
38400,CVLI,Homicídio,28/04/2020,11:47,Estrela de Alagoas,Centro,Masculino,Parda,23,PAF,Porta de Casa
38402,CVLI,Homicídio,28/04/2020,17:20,Marechal Deodoro,Centro,Masculino,Parda,27,BRANCA,Via Pública
38416,CVLI,Homicídio,29/04/2020,16:26,Maceió,Chã da Jaqueira,Masculino,Branca,35,PAF,Próximo de Casa
38419,CVLI,Homicídio,30/04/2020,01:21,Barra de São Miguel,Centro,Masculino,Branca,23,PAF,Via Pública
38420,CVLI,Homicídio,29/04/2020,22:00,União dos Palmares,Nova Esperança,Masculino,Preta,38,PAF,Dentro de Casa
38422,CVLI,Homicídio,30/04/2020,07:00,Rio Largo,Utinga Leão,Masculino,NI,22,PAF,Plantação
38423,CVLI,Homicídio,30/04/2020,23:30,Igreja Nova,Zona Rural,Masculino,Parda,35,BRANCA,Via Pública
38428,CVLI,Homicídio,30/04/2020,15:45,São Luís do Quitunde,Zona Rural,Feminino,Parda,23,PAF,Via Pública
38429,CVLI,Homicídio,30/04/2020,15:45,São Luís do Quitunde,Zona Rural,Masculino,Parda,25,PAF,Via Pública
38432,CVLI,Homicídio,01/05/2020,21:29,Maceió,Rio Novo,Masculino,Parda,33,BRANCA,Imediações de Casa
38433,CVLI,Homicídio,01/05/2020,21:50,Maceió,Rio Novo,Masculino,Parda,24,BRANCA,Imediações de Casa
38437,CVLI,Homicídio,30/04/2020,18:37,Maceió,Jacintinho,Masculino,Parda,29,PAF,Imediações de Casa
38442,CVLI,Homicídio,02/05/2020,05:00,São Miguel dos Campos,Centro,Feminino,Parda,69,ESPANCAMENTO,Dentro de Casa
38447,CVLI,Homicídio,02/05/2020,18:38,Arapiraca,Zélia Barbosa Rocha,Masculino,Parda,23,BRANCA,Próximo de Casa
38448,CVLI,Homicídio,02/05/2020,19:20,Ibateguara,Centro,Masculino,Preta,20,PAF,Via Pública
38451,CVLI,Homicídio,02/05/2020,19:20,Ibateguara,Centro,Feminino,Parda,40,PAF,Via Pública
38454,CVLI,Homicídio,03/05/2020,04:00,Colônia Leopoldina,Centro,Masculino,Parda,26,BRANCA,Via Pública
38461,CVLI,Homicídio,03/05/2020,18:53,Maceió,Levada,Masculino,Parda,23,PAF,Via Pública
38464,CVLI,Homicídio,03/05/2020,16:00,São Sebastião,Zona Rural,Masculino,Parda,21,PAF,Via Pública
