ID_CONTROLE,SUBJETIVIDADE,SUBJETIVIDADE COMPLEMENTAR,DATA DO FATO,HORA DO FATO,CIDADE DO FATO,BAIRRO DO FATO,SEXO DA VITIMA,COR/RACA DA VITIMA,IDADE DA VITIMA,INSTRUMENTO UTILIZADO,LOCAL DO FATO
23016,CVLI,Homicídio,12/11/2017,04:30,Maceió,Benedito Bentes,Masculino,Parda,26,PAF,Imediações de Casa
22841,CVLI,Homicídio,30/10/2017,14:52,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Vegetação
24000,CVLI,Homicídio,13/01/2018,16:30,Maceió,Benedito Bentes,Feminino,NI,40,BRANCA,Porta de Casa
24344,CVLI,Homicídio,07/02/2018,20:30,Maceió,Vergel do Lago,Masculino,Parda,22,PAF,Imediações de Casa
19434,CVLI,Feminicídio,16/02/2017,22:02,Maceió,Vergel do Lago,Feminino,Parda,21,PAF,Via Pública
26222,CVLI,Homicídio,28/06/2018,21:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
20456,CVLI,Homicídio,23/04/2017,04:30,Maceió,Benedito Bentes,Masculino,Parda,52,BRANCA,Imediações de Casa
20522,CVLI,Homicídio,27/04/2017,10:50,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
22033,CVLI,Homicídio,27/08/2017,18:44,Maceió,Benedito Bentes,Feminino,Parda,21,PAF,Imediações de Casa
21960,CVLI,Homicídio,21/08/2017,02:00,Maceió,Benedito Bentes,Masculino,Parda,15,PAF,Imediações de Casa
21932,CVLI,Homicídio,18/08/2017,18:30,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
22008,CVLI,Homicídio,25/08/2017,21:57,Maceió,Benedito Bentes,Masculino,Branca,35,PAF/B,Via Pública
3640,CVLI,Homicídio,22/02/2013,04:00,Maceió,Benedito Bentes,Masculino,Branca,33,BRANCA,Plantação
10863,CVLI,Homicídio,04/12/2014,09:40,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Dentro de Casa
9200,CVLI,Homicídio,23/06/2014,15:01,Maceió,Benedito Bentes,Masculino,Parda,30,PAF,Próximo de Casa
12478,CVLI,Homicídio,12/04/2015,19:06,Maceió,Vergel do Lago,Feminino,Parda,15,PAF,Imediações de Casa
13060,CVLI,Homicídio,04/06/2015,06:00,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
14946,CVLI,Homicídio,25/12/2015,18:30,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Próximo de Casa
15758,CVLI,Homicídio,10/03/2016,06:40,Maceió,Benedito Bentes,Feminino,Parda,32,PAF,Imediações de Casa
21846,CVLI,Homicídio,12/08/2017,00:37,Maceió,Benedito Bentes,Masculino,Parda,31,BRANCA,Via Pública
20249,CVLI,Homicídio,08/04/2017,23:30,Maceió,Benedito Bentes,Masculino,Parda,26,PAF/B,Próximo de Casa
20250,CVLI,Homicídio,08/04/2017,23:30,Maceió,Benedito Bentes,Masculino,Parda,17,PAF/B,Próximo de Casa
26097,CVLI,Homicídio,19/06/2018,09:00,Maceió,Benedito Bentes,Masculino,NI,NI,OUTROS,Vegetação
20443,CVLI,Homicídio,22/04/2017,10:47,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Porta de Casa
26290,CVLI,Homicídio,04/07/2018,01:45,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Via Pública
26333,CVLI,Homicídio,06/07/2018,20:10,Maceió,Vergel do Lago,Masculino,Parda,28,PAF,Imediações de Casa
26436,CVLI,Homicídio,16/07/2018,11:49,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Imediações de Casa
26286,CVLI,Homicídio,04/07/2018,19:11,Maceió,Benedito Bentes,Masculino,Branca,20,PAF,Imediações de Casa
26224,CVLI,Homicídio,01/07/2018,00:00,Maceió,Benedito Bentes,Masculino,Parda,41,PAF,Dentro de Casa
26511,CVLI,Homicídio,22/07/2018,05:24,Maceió,Vergel do Lago,Masculino,Parda,29,ESPANCAMENTO,Imediações de Casa
24376,CVLI,Homicídio,07/02/2018,08:30,Maceió,Benedito Bentes,Masculino,Parda,20,BRANCA,Imediações de Casa
26517,CVLI,Homicídio,23/07/2018,03:04,Maceió,Benedito Bentes,Masculino,Parda,52,PAF,Próximo de Casa
26716,CVLI,Homicídio,07/08/2018,09:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
4085,CVLI,Homicídio,29/03/2013,03:01,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Via Pública
27179,CVLI,Homicídio,14/09/2018,23:30,Maceió,Benedito Bentes,Masculino,Parda,33,BRANCA,Dentro de Casa
26836,CVLI,Homicídio,16/08/2018,14:00,Maceió,Vergel do Lago,Masculino,Parda,23,PAF,Via Pública
27092,CVLI,Homicídio,07/09/2018,15:15,Maceió,Benedito Bentes,Feminino,Parda,32,PAF,Próximo de Casa
26773,CVLI,Homicídio,11/08/2018,23:39,Maceió,Benedito Bentes,Masculino,Parda,45,PAF,Próximo de Casa
26820,CVLI,Homicídio,16/08/2018,00:00,Maceió,Vergel do Lago,Masculino,Parda,37,PAF,Via Pública
26854,CVLI,Homicídio,18/08/2018,06:21,Maceió,Benedito Bentes,Masculino,Parda,29,PAF,Vegetação
23941,CVLI,Homicídio,10/01/2018,19:37,Maceió,Benedito Bentes,Masculino,Preta,50,PAF/B,Imediações de Casa
27195,CVLI,Homicídio,12/09/2018,07:30,Maceió,Benedito Bentes,Masculino,Branca,23,PAF/B,Plantação
27578,CVLI,Homicídio,17/10/2018,16:20,Maceió,Vergel do Lago,Masculino,Parda,26,PAF,Via Pública
27583,CVLI,Homicídio,18/10/2018,04:00,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Local Público
27608,CVLI,Homicídio,23/10/2018,01:20,Maceió,Benedito Bentes,Feminino,Parda,35,PAF,Dentro de Casa
27800,CVLI,Homicídio,13/11/2018,06:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Via Pública
27975,CVLI,Homicídio,25/11/2018,22:02,Maceió,Vergel do Lago,Masculino,Parda,30,PAF,Via Pública
27607,CVLI,Homicídio,23/10/2018,01:20,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Dentro de Casa
27849,CVLI,Homicídio,16/11/2018,00:00,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Vegetação
27597,CVLI,Homicídio,20/10/2018,22:00,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Imediações de Casa
27850,CVLI,Homicídio,15/11/2018,16:30,Maceió,Benedito Bentes,Masculino,Parda,21,INTOXICAÇÃO,Dentro de Casa
27960,CVLI,Homicídio,25/11/2018,06:55,Maceió,Vergel do Lago,Masculino,Parda,24,ESPANCAMENTO,Próximo de Casa
27593,CVLI,Homicídio,19/10/2018,14:10,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Imediações de Casa
27595,CVLI,Homicídio,20/10/2018,22:00,Maceió,Benedito Bentes,Masculino,Parda,31,PAF,Imediações de Casa
27714,CVLI,Homicídio,06/11/2018,22:31,Maceió,Benedito Bentes,Masculino,Parda,54,PAF,Dentro de Casa
28246,CVLI,Homicídio,18/12/2018,09:32,Maceió,Benedito Bentes,Masculino,NI,22,NI,Plantação
28200,CVLI,Homicídio,15/12/2018,20:40,Maceió,Benedito Bentes,Masculino,Parda,47,PAF,Via Pública
28277,CVLI,Homicídio,21/12/2018,15:19,Maceió,Benedito Bentes,Masculino,Branca,39,PAF,Porta de Casa
28304,CVLI,Homicídio,24/12/2018,00:05,Maceió,Benedito Bentes,Masculino,Parda,31,PAF,Imediações de Casa
28191,CVLI,Homicídio,15/12/2018,01:15,Maceió,Vergel do Lago,Masculino,Parda,34,PAF,Imediações de Casa
28170,CVLI,Homicídio,13/12/2018,12:50,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
28390,CVLI,Homicídio,30/12/2018,19:21,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Terreno Baldio
28266,CVLI,Homicídio,20/12/2018,05:30,Maceió,Vergel do Lago,Masculino,Branca,22,PAF/B,Lagoa
25522,CVLI,Homicídio,03/05/2018,21:30,Maceió,Benedito Bentes,Feminino,Parda,36,PAF,Dentro de Casa
28156,CVLI,Homicídio,12/12/2018,14:00,Maceió,Benedito Bentes,Feminino,Parda,25,PAF,Local Público
28386,CVLI,Homicídio,29/12/2018,09:00,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Imediações de Casa
28736,CVLI,Homicídio,25/01/2019,20:00,Maceió,Benedito Bentes,Masculino,Parda,51,PAF,Porta de Casa
27306,CVLI,Homicídio,25/09/2018,12:30,Maceió,Vergel do Lago,Masculino,Branca,20,PAF,Imediações de Casa
33155,CVLI,Homicídio,29/10/2019,15:17,Maceió,Vergel do Lago,Masculino,Preta,14,PAF,Próximo de Casa
29144,CVLI,Homicídio,28/02/2019,06:00,Maceió,Vergel do Lago,Masculino,NI,NI,PAF,Lagoa
29058,CVLI,Homicídio,08/02/2019,23:00,Maceió,Benedito Bentes,Feminino,Branca,21,NI,Cova Rosa
29032,CVLI,Homicídio,19/02/2019,00:05,Maceió,Benedito Bentes,Masculino,Parda,20,PAF/B,Local Público
31373,CVLI,Homicídio,11/09/2019,21:05,Maceió,Benedito Bentes,Masculino,Parda,27,PAF,Imediações de Casa
29404,CVLI,Homicídio,28/03/2019,19:21,Maceió,Benedito Bentes,Masculino,Parda,44,BRANCA,Próximo de Casa
31155,CVLI,Homicídio,01/09/2019,19:20,Maceió,Vergel do Lago,Masculino,Parda,26,PAF,Imediações de Casa
32798,CVLI,Homicídio,21/10/2019,23:00,Maceió,Benedito Bentes,Masculino,Preta,32,PAF,Próximo de Casa
29041,CVLI,Homicídio,20/02/2019,12:20,Maceió,Vergel do Lago,Masculino,Parda,16,PAF,Imediações de Casa
31476,CVLI,Homicídio,13/09/2019,18:00,Maceió,Benedito Bentes,Masculino,Parda,20,ESPANCAMENTO,Próximo de Casa
29374,CVLI,Homicídio,24/03/2019,14:25,Maceió,Benedito Bentes,Masculino,Parda,26,PAF,Imediações de Casa
30735,CVLI,Homicídio,23/07/2019,12:00,Maceió,Vergel do Lago,Masculino,Parda,45,PAF,Imediações de Casa
29522,CVLI,Homicídio,06/04/2019,20:35,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Imediações de Casa
29174,CVLI,Homicídio,04/03/2019,02:00,Maceió,Vergel do Lago,Masculino,Parda,20,BRANCA,NI
30260,CVLI,Homicídio,03/06/2019,22:34,Maceió,Benedito Bentes,Masculino,Preta,17,PAF,Próximo de Casa
29270,CVLI,Homicídio,10/03/2019,23:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
31111,CVLI,Homicídio,29/08/2019,21:49,Maceió,Vergel do Lago,Masculino,Parda,28,PAF,Dentro de Casa
30631,CVLI,Homicídio,12/07/2019,19:56,Maceió,Vergel do Lago,Masculino,Parda,19,PAF,Imediações de Casa
30620,CVLI,Homicídio,11/07/2019,09:50,Maceió,Vergel do Lago,Masculino,Parda,37,PAF,Dentro de Casa
32164,CVLI,Homicídio,29/09/2019,04:50,Maceió,Benedito Bentes,Masculino,Parda,16,ESPANCAMENTO,Imediações de Casa
33113,CVLI,Homicídio,27/10/2019,22:26,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Via Pública
29961,CVLI,Homicídio,10/05/2019,15:00,Maceió,Benedito Bentes,Masculino,Parda,22,BRANCA,Imediações de Casa
30725,CVLI,Homicídio,22/07/2019,01:38,Maceió,Benedito Bentes,Masculino,Parda,27,BRANCA,Dentro de Casa
32163,CVLI,Homicídio,29/09/2019,04:50,Maceió,Benedito Bentes,Masculino,Branca,20,PAF,Imediações de Casa
34047,CVLI,Homicídio,21/11/2019,08:00,Maceió,Benedito Bentes,Masculino,Parda,NI,NI,Vegetação
29024,CVLI,Homicídio,14/02/2019,23:30,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Imediações de Casa
30742,CVLI,Homicídio,24/07/2019,00:00,Maceió,Benedito Bentes,Masculino,Parda,31,BRANCA,Próximo de Casa
32166,CVLI,Homicídio,29/09/2019,16:40,Maceió,Vergel do Lago,Masculino,Parda,18,PAF,Residência
29089,CVLI,Homicídio,24/02/2019,08:00,Maceió,Benedito Bentes,Masculino,Parda,34,ESPANCAMENTO,Fossa
31004,CVLI,Homicídio,20/08/2019,10:00,Maceió,Benedito Bentes,Masculino,Branca,28,PAF,Imediações de Casa
30157,CVLI,Homicídio,26/05/2019,19:51,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Imediações de Casa
31154,CVLI,Homicídio,02/09/2019,13:58,Maceió,Vergel do Lago,Feminino,Parda,32,PAF,Imediações de Casa
26994,CVLI,Homicídio,28/08/2018,11:16,Maceió,Benedito Bentes,Masculino,Branca,15,ESPANCAMENTO,Imediações de Casa
31109,CVLI,Homicídio,29/08/2019,20:51,Maceió,Vergel do Lago,Masculino,Parda,24,PAF,Imediações de Casa
30531,CVLI,Homicídio,30/06/2019,19:01,Maceió,Benedito Bentes,Masculino,NI,28,PAF,Próximo de Casa
33666,CVLI,Homicídio,11/11/2019,05:37,Maceió,Benedito Bentes,Masculino,Branca,41,PAF,Imediações de Casa
34046,CVLI,Homicídio,21/11/2019,08:00,Maceió,Benedito Bentes,Masculino,Parda,NI,NI,Vegetação
34038,CVLI,Homicídio,20/11/2019,22:29,Maceió,Benedito Bentes,Masculino,Parda,19,BRANCA,Local Público
30075,CVLI,Homicídio,20/05/2019,20:57,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Via Pública
29223,CVLI,Homicídio,17/02/2019,05:00,Maceió,Vergel do Lago,Masculino,Parda,26,ESPANCAMENTO,Via Pública
29299,CVLI,Homicídio,17/03/2019,16:32,Maceió,Benedito Bentes,Masculino,Parda,23,PAF,Próximo de Casa
32887,CVLI,Homicídio,23/10/2019,17:02,Maceió,Vergel do Lago,Masculino,Parda,45,BRANCA,Dentro de Casa
29462,CVLI,Homicídio,01/04/2019,22:00,Maceió,Benedito Bentes,Masculino,Parda,25,PAF/B,Imediações de Casa
31515,CVLI,Homicídio,16/09/2019,11:30,Maceió,Benedito Bentes,Masculino,Preta,29,PAF,Porta de Casa
29236,CVLI,Homicídio,09/03/2019,19:00,Maceió,Benedito Bentes,Masculino,Branca,20,PAF,Vegetação
29059,CVLI,Homicídio,08/02/2019,23:00,Maceió,Benedito Bentes,Masculino,Parda,25,NI,Cova Rosa
29411,CVLI,Homicídio,28/03/2019,20:20,Maceió,Benedito Bentes,Masculino,Parda,22,BRANCA,Dentro de Casa
31110,CVLI,Homicídio,29/08/2019,21:49,Maceió,Vergel do Lago,Masculino,Preta,17,PAF,Dentro de Casa
31165,CVLI,Homicídio,02/09/2019,21:30,Maceió,Vergel do Lago,Masculino,Preta,51,PAF,Próximo de Casa
29971,CVLI,Homicídio,12/05/2019,21:03,Maceió,Vergel do Lago,Masculino,Parda,15,PAF,Via Pública
32167,CVLI,Homicídio,29/09/2019,19:40,Maceió,Vergel do Lago,Masculino,NI,NI,PAF,Residência
29960,CVLI,Homicídio,10/05/2019,15:00,Maceió,Benedito Bentes,Masculino,Parda,21,BRANCA,Imediações de Casa
33897,CVLI,Homicídio,15/11/2019,22:12,Maceió,Vergel do Lago,Masculino,Parda,39,BRANCA,Próximo de Casa
37843,CVLI,Homicídio,20/03/2020,16:32,Maceió,Vergel do Lago,Masculino,Preta,20,PAF,Dentro de Casa
38950,CVLI,Homicídio,14/06/2020,00:51,Maceió,Benedito Bentes,Masculino,Preta,48,PAF,Imediações de Casa
37243,CVLI,Homicídio,24/02/2020,00:00,Maceió,Benedito Bentes,Masculino,Parda,35,PAF,Imediações de Casa
38850,CVLI,Homicídio,04/06/2020,09:47,Maceió,Benedito Bentes,Masculino,Parda,20,NI,Plantação
36981,CVLI,Homicídio,17/02/2020,02:30,Maceió,Benedito Bentes,Masculino,Parda,41,PAF,Imediações de Casa
37951,CVLI,Homicídio,28/03/2020,20:05,Maceió,Benedito Bentes,Masculino,Branca,28,PAF,Imediações de Casa
38180,CVLI,Homicídio,15/04/2020,12:15,Maceió,Benedito Bentes,Masculino,Parda,40,PAF,Porta de Casa
37084,CVLI,Homicídio,19/02/2020,06:00,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Dentro de Casa
38536,CVLI,Homicídio,07/05/2020,17:05,Maceió,Vergel do Lago,Masculino,Parda,17,PAF,Lagoa
38186,CVLI,Homicídio,16/04/2020,04:00,Maceió,Benedito Bentes,Feminino,Parda,32,PAF,Dentro de Casa
38837,CVLI,Homicídio,03/06/2020,15:30,Maceió,Vergel do Lago,Masculino,Parda,21,PAF,Imediações de Casa
28802,CVLI,Homicídio,30/01/2019,13:00,Maceió,Vergel do Lago,Masculino,Parda,23,BRANCA,Imediações de Casa
35384,CVLI,Homicídio,25/12/2019,07:30,Maceió,Vergel do Lago,Masculino,Parda,16,PAF,Via Pública
38775,CVLI,Homicídio,29/05/2020,17:55,Maceió,Vergel do Lago,Masculino,Parda,24,PAF,Via Pública
37213,CVLI,Homicídio,22/02/2020,19:43,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Imediações de Casa
37766,CVLI,Homicídio,15/03/2020,16:06,Maceió,Benedito Bentes,Masculino,Parda,26,BRANCA,Via Pública
38985,CVLI,Homicídio,16/06/2020,16:07,Maceió,Benedito Bentes,Masculino,Preta,36,BRANCA,Sem Informação
39148,CVLI,Homicídio,02/07/2020,23:00,Maceió,Vergel do Lago,Masculino,Parda,45,PAF,Próximo de Casa
34593,CVLI,Homicídio,05/12/2019,06:00,Maceió,Vergel do Lago,Masculino,Branca,21,PAF,Local Público
37411,CVLI,Homicídio,27/02/2020,18:48,Maceió,Benedito Bentes,Masculino,Branca,39,PAF,Imediações de Casa
34925,CVLI,Homicídio,13/12/2019,06:04,Maceió,Vergel do Lago,Masculino,Parda,20,PAF,Imediações de Casa
36356,CVLI,Homicídio,23/01/2020,08:45,Maceió,Vergel do Lago,Feminino,Parda,21,PAF,Dentro de Casa
38183,CVLI,Homicídio,15/04/2020,21:28,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Imediações de Casa
38143,CVLI,Homicídio,12/04/2020,11:26,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Porta de Casa
35266,CVLI,Homicídio,20/12/2019,19:59,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Dentro de Casa
39290,CVLI,Homicídio,18/07/2020,06:00,Maceió,Benedito Bentes,Masculino,Parda,22,PAF,Dentro de Casa
33336,CVLI,Homicídio,01/11/2019,08:20,Maceió,Vergel do Lago,Masculino,Parda,18,PAF,Porta de Casa
35073,CVLI,Homicídio,15/12/2019,18:00,Maceió,Benedito Bentes,Masculino,Parda,23,BRANCA,Vegetação
34650,CVLI,Feminicídio,05/12/2019,15:55,Maceió,Benedito Bentes,Feminino,Parda,43,BRANCA,Dentro de Casa
38338,CVLI,Homicídio,20/04/2020,23:25,Maceió,Benedito Bentes,Feminino,Preta,16,BRANCA,Cova Rasa
37911,CVLI,Homicídio,26/03/2020,07:47,Maceió,Benedito Bentes,Masculino,Preta,24,PAF,Via Pública
39202,CVLI,Homicídio,01/07/2020,19:39,Maceió,Benedito Bentes,Feminino,Parda,19,ESPANCAMENTO,Imediações de Casa
36727,CVLI,Homicídio,25/01/2020,18:22,Maceió,Benedito Bentes,Masculino,Parda,23,ESPANCAMENTO,Via Pública
38824,CVLI,Homicídio,02/06/2020,16:14,Maceió,Benedito Bentes,Masculino,Parda,16,BRANCA,Plantação
37246,CVLI,Homicídio,24/02/2020,06:30,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Imediações de Casa
39368,CVLI,Homicídio,25/07/2020,23:05,Maceió,Vergel do Lago,Masculino,Preta,42,BRANCA,Próximo de Casa
42661,CVLI,Homicídio,01/02/2021,07:37,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Imediações de Casa
39659,CVLI,Homicídio,13/08/2020,22:54,Maceió,Benedito Bentes,Masculino,Parda,18,PAF,Via Pública
41493,CVLI,Homicídio,08/12/2020,20:25,Maceió,Benedito Bentes,Masculino,Branca,21,PAF,Dentro de Casa
39644,CVLI,Homicídio,14/08/2020,03:52,Maceió,Benedito Bentes,Masculino,Preta,20,PAF,Imediações de Casa
39861,CVLI,Homicídio,24/08/2020,22:45,Maceió,Benedito Bentes,Masculino,Parda,16,PAF,Imediações de Casa
40995,CVLI,Feminicídio,14/11/2020,21:24,Maceió,Benedito Bentes,Feminino,Parda,39,BRANCA,Dentro de Casa
41833,CVLI,Homicídio,23/12/2020,10:08,Maceió,Benedito Bentes,Masculino,NI,NI,NI,Via Pública
40965,CVLI,Homicídio,08/11/2020,18:00,Maceió,Benedito Bentes,Masculino,Branca,17,BRANCA,Via Pública
40966,CVLI,Homicídio,08/11/2020,18:00,Maceió,Benedito Bentes,Masculino,Branca,21,ASFIXIA MECÂNICA,Imediações de Casa
40004,CVLI,Homicídio,01/09/2020,02:15,Maceió,Benedito Bentes,Masculino,Parda,20,ESPANCAMENTO,Imediações de Casa
42042,CVLI,Homicídio,06/01/2021,20:24,Maceió,Benedito Bentes,Masculino,Parda,15,PAF,Próximo de Casa
41174,CVLI,Homicídio,23/11/2020,19:45,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Imediações de Casa
41192,CVLI,Homicídio,24/11/2020,17:11,Maceió,Benedito Bentes,Masculino,Parda,17,PAF,Vegetação
40393,CVLI,Homicídio,25/09/2020,08:40,Maceió,Benedito Bentes,Masculino,Parda,14,BRANCA,Cova Rasa
40596,CVLI,Homicídio,13/10/2020,21:00,Maceió,Benedito Bentes,Masculino,Parda,21,PAF,Imediações de Casa
43910,CVLI,Homicídio,02/04/2021,18:05,Maceió,Benedito Bentes,Masculino,Branca,32,PAF,Porta de Casa
43333,CVLI,Homicídio,02/03/2021,16:30,Maceió,Benedito Bentes,Feminino,Parda,46,PAF,Dentro de Casa
41511,CVLI,Homicídio,09/12/2020,19:06,Maceió,Vergel do Lago,Masculino,Branca,32,PAF,Imediações de Casa
41017,CVLI,Roubo com Resultado Morte,16/11/2020,22:21,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Via Pública
42651,CVLI,Homicídio,31/01/2021,05:10,Maceió,Vergel do Lago,Masculino,Parda,28,PAF,Imediações de Casa
43516,CVLI,Homicídio,10/03/2021,21:08,Maceió,Vergel do Lago,Masculino,Parda,28,PAF,Próximo de Casa
40256,CVLI,Homicídio,16/09/2020,20:30,Maceió,Benedito Bentes,Masculino,Preta,25,PAF,Imediações de Casa
40109,CVLI,Homicídio,06/09/2020,02:05,Maceió,Benedito Bentes,Masculino,Parda,43,PAF,Dentro de Casa
42757,CVLI,Homicídio,08/02/2021,08:03,Maceió,Vergel do Lago,Masculino,Parda,22,PAF/B,Lagoa
41313,CVLI,Homicídio,26/11/2020,10:40,Maceió,Vergel do Lago,Masculino,Preta,20,PAF,Próximo de Casa
40731,CVLI,Homicídio,25/10/2020,13:00,Maceió,Vergel do Lago,Masculino,Parda,25,PAF,Imediações de Casa
40500,CVLI,Homicídio,03/10/2020,21:27,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Via Pública
40199,CVLI,Homicídio,12/09/2020,12:33,Maceió,Benedito Bentes,Masculino,Preta,27,PAF,Via Pública
40857,CVLI,Homicídio,04/11/2020,18:35,Maceió,Benedito Bentes,Masculino,Parda,27,ESPANCAMENTO,Via Pública
44151,CVLI,Homicídio,25/04/2021,18:10,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Imediações de Casa
40824,CVLI,Homicídio,02/11/2020,17:50,Maceió,Benedito Bentes,Masculino,Branca,21,PAF,Imediações de Casa
39557,CVLI,Homicídio,05/08/2020,17:29,Maceió,Benedito Bentes,Masculino,Preta,22,PAF/B,Imediações de Casa
39776,CVLI,Feminicídio,20/08/2020,07:43,Maceió,Benedito Bentes,Feminino,Parda,13,ASFIXIA MECÂNICA,Imediações de Casa
40668,CVLI,Homicídio,10/10/2020,04:00,Maceió,Benedito Bentes,Masculino,Parda,18,ESPANCAMENTO,Imediações de Casa
44152,CVLI,Homicídio,25/04/2021,18:10,Maceió,Benedito Bentes,Masculino,Parda,15,PAF,Via Pública
40780,CVLI,Homicídio,30/10/2020,22:14,Maceió,Benedito Bentes,Masculino,Preta,19,PAF,Via Pública
40181,CVLI,Homicídio,10/09/2020,13:35,Maceió,Vergel do Lago,Masculino,Parda,18,PAF,Via Pública
40207,CVLI,Homicídio,13/09/2020,15:16,Maceió,Benedito Bentes,Masculino,Parda,24,NI,Imediações de Casa
40534,CVLI,Homicídio,07/10/2020,07:44,Maceió,Benedito Bentes,Masculino,Parda,25,PAF,Vegetação
44074,CVLI,Homicídio,18/04/2021,02:44,Maceió,Benedito Bentes,Masculino,Parda,39,BRANCA,Via Pública
43515,CVLI,Homicídio,10/03/2021,02:15,Maceió,Vergel do Lago,Feminino,Parda,17,PAF,Dentro de Casa
39969,CVLI,Homicídio,30/08/2020,20:50,Maceió,Benedito Bentes,Masculino,Parda,17,LINCHAMENTO,Imediações de Casa
39835,CVLI,Homicídio,22/08/2020,23:40,Maceió,Benedito Bentes,Masculino,Parda,23,PAF/B,Dentro de Casa
38567,CVLI,Homicídio,10/05/2020,06:00,Maceió,Benedito Bentes,Masculino,NI,31,ESPANCAMENTO,Via Pública
39781,CVLI,Homicídio,20/08/2020,17:12,Maceió,Benedito Bentes,Masculino,Parda,24,LINCHAMENTO,Dentro de Casa
40863,CVLI,Homicídio,05/11/2020,05:30,Maceió,Vergel do Lago,Masculino,Parda,25,PAF,Lagoa
42283,CVLI,Homicídio,14/01/2021,08:11,Maceió,Benedito Bentes,Masculino,Branca,55,PAF,Próximo de Casa
42077,CVLI,Homicídio,08/01/2021,11:05,Maceió,Benedito Bentes,Masculino,Parda,55,BRANCA,Via Pública
40711,CVLI,Homicídio,24/10/2020,14:41,Maceió,Benedito Bentes,Masculino,Parda,31,PAF,Imediações de Casa
41480,CVLI,Homicídio,07/12/2020,08:33,Maceió,Benedito Bentes,Masculino,Parda,43,ESPANCAMENTO,Imediações de Casa
41568,CVLI,Homicídio,08/12/2020,20:55,Maceió,Benedito Bentes,Masculino,Parda,16,LINCHAMENTO,Via Pública
40194,CVLI,Homicídio,11/09/2020,23:50,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Próximo de Casa
41650,CVLI,Homicídio,13/12/2020,19:08,Maceió,Benedito Bentes,Masculino,Parda,22,NI,Via Pública
40998,CVLI,Homicídio,14/11/2020,22:43,Maceió,Benedito Bentes,Masculino,Parda,24,PAF,Imediações de Casa
41510,CVLI,Homicídio,09/12/2020,19:06,Maceió,Vergel do Lago,Masculino,Preta,58,PAF,Imediações de Casa
41039,CVLI,Homicídio,17/11/2020,12:44,Maceió,Benedito Bentes,Masculino,Parda,35,PAF,Porta de Casa
41170,CVLI,Homicídio,23/11/2020,07:33,Maceió,Benedito Bentes,Feminino,Branca,51,NI,Vegetação
41196,CVLI,Homicídio,24/11/2020,22:15,Maceió,Benedito Bentes,Masculino,Parda,26,PAF,Imediações de Casa
13092,CVLI,Homicídio,06/06/2015,10:00,Maceió,Vergel do Lago,Masculino,Parda,41,PAF,Imediações de Casa
42290,CVLI,Homicídio,14/01/2021,15:20,Maceió,Benedito Bentes,Masculino,Parda,19,PAF,Via Pública
45236,CVLI,Homicídio,22/07/2021,12:17,Maceió,Benedito Bentes,Masculino,Parda,47,BRANCA,Dentro de Casa
46564,CVLI,Homicídio,19/11/2021,20:44,Maceió,Benedito Bentes,Masculino,Parda,29,PAF,Via Pública
